Date, OperationType, DocumentType, PolicyNumber, Topic
2023-11-23T22:03:49+00:00,Successfully sent, RECURRING_PAYMENT_FAILED_EVENT , 89789866 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.1 .
2023-11-23T22:03:48+00:00,Successfully sent, RECURRING_PAYMENT_FAILED_EVENT , 90534596 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.1 .
2023-11-23T22:03:47+00:00,Successfully sent, RECURRING_PAYMENT_FAILED_EVENT , 93155927 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.1 .
2023-11-23T22:03:47+00:00,Successfully sent, RECURRING_PAYMENT_FAILED_EVENT , 89206788 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.1 .
2023-11-23T22:03:47+00:00,Successfully sent, RECURRING_PAYMENT_FAILED_EVENT , 85297220 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.1 .
2023-11-23T22:03:46+00:00,Successfully sent, RECURRING_PAYMENT_FAILED_EVENT , 90722565 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.1 .
2023-11-23T22:03:45+00:00,Successfully sent, RECURRING_PAYMENT_FAILED_EVENT , 87424598 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.1 .
2023-11-23T22:03:44+00:00,Successfully sent, RECURRING_PAYMENT_FAILED_EVENT , 84883303 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.1 .
2023-11-23T22:03:16+00:00,Successfully sent, RECURRING_PAYMENT_FAILED_EVENT , 93866489 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.1 .
2023-11-23T22:03:12+00:00,Successfully sent, RECURRING_PAYMENT_FAILED_EVENT , 93155888 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.1 .
2023-11-23T22:03:06+00:00,Successfully sent, RECURRING_PAYMENT_FAILED_EVENT , 93108336 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.1 .
2023-11-23T22:03:04+00:00,Successfully sent, RECURRING_PAYMENT_FAILED_EVENT , 94402540 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.1 .
2023-11-23T22:03:00+00:00,Successfully sent, RECURRING_PAYMENT_FAILED_EVENT , P0001712616 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.1 .
2023-11-23T22:02:59+00:00,Successfully sent, RECURRING_PAYMENT_FAILED_EVENT , 94200763 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.1 .
2023-11-23T22:02:58+00:00,Successfully sent, RECURRING_PAYMENT_FAILED_EVENT , 89524929 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.1 .
2023-11-23T22:02:58+00:00,Successfully sent, RECURRING_PAYMENT_FAILED_EVENT , 94202454 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.1 .
2023-11-23T22:02:57+00:00,Successfully sent, RECURRING_PAYMENT_FAILED_EVENT , 92877831 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.1 .
2023-11-23T22:02:56+00:00,Successfully sent, RECURRING_PAYMENT_FAILED_EVENT , 94092744 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.1 .
2023-11-23T22:02:56+00:00,Successfully sent, RECURRING_PAYMENT_FAILED_EVENT , 94397425 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.1 .
2023-11-23T22:02:56+00:00,Successfully sent, RECURRING_PAYMENT_FAILED_EVENT , 94600142 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.1 .
2023-11-23T22:02:55+00:00,Successfully sent, RECURRING_PAYMENT_FAILED_EVENT , 84893239 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.1 .
2023-11-23T22:02:54+00:00,Successfully sent, RECURRING_PAYMENT_FAILED_EVENT , 94396887 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.1 .
2023-11-23T22:02:54+00:00,Successfully sent, RECURRING_PAYMENT_FAILED_EVENT , 82507606 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.1 .
2023-11-23T22:02:54+00:00,Successfully sent, RECURRING_PAYMENT_FAILED_EVENT , 93437133 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.1 .
2023-11-23T22:02:53+00:00,Successfully sent, RECURRING_PAYMENT_FAILED_EVENT , 91353270 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.1 .
2023-11-23T22:02:52+00:00,Successfully sent, RECURRING_PAYMENT_FAILED_EVENT , 80781908 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.1 .
2023-11-23T22:02:52+00:00,Successfully sent, RECURRING_PAYMENT_FAILED_EVENT , 77334703 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.1 .
2023-11-23T22:02:52+00:00,Successfully sent, RECURRING_PAYMENT_FAILED_EVENT , 90578625 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.1 .
2023-11-23T22:02:52+00:00,Successfully sent, RECURRING_PAYMENT_FAILED_EVENT , 90924848 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.1 .
2023-11-23T22:02:51+00:00,Successfully sent, RECURRING_PAYMENT_FAILED_EVENT , 91358433 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.1 .
2023-11-23T22:02:50+00:00,Successfully sent, RECURRING_PAYMENT_FAILED_EVENT , 80021012 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.1 .
2023-11-23T22:02:50+00:00,Successfully sent, RECURRING_PAYMENT_FAILED_EVENT , 79436361 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.1 .
2023-11-23T22:02:49+00:00,Successfully sent, RECURRING_PAYMENT_FAILED_EVENT , 72278288 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.1 .
2023-11-23T22:02:48+00:00,Successfully sent, RECURRING_PAYMENT_FAILED_EVENT , 77012372 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.1 .
2023-11-23T22:02:48+00:00,Successfully sent, RECURRING_PAYMENT_FAILED_EVENT , 86133504 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.1 .
2023-11-23T22:02:47+00:00,Successfully sent, RECURRING_PAYMENT_FAILED_EVENT , 86128110 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.1 .
2023-11-23T22:02:46+00:00,Successfully sent, RECURRING_PAYMENT_FAILED_EVENT , 87428094 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.1 .
2023-11-23T22:02:46+00:00,Successfully sent, RECURRING_PAYMENT_FAILED_EVENT , 76509266 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.1 .
2023-11-23T22:02:45+00:00,Successfully sent, RECURRING_PAYMENT_FAILED_EVENT , 65810693 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.1 .
2023-11-23T22:02:44+00:00,Successfully sent, RECURRING_PAYMENT_FAILED_EVENT , 63463241 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.1 .
2023-11-23T22:02:43+00:00,Successfully sent, RECURRING_PAYMENT_FAILED_EVENT , 79852637 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.1 .
2023-11-23T22:02:43+00:00,Successfully sent, RECURRING_PAYMENT_FAILED_EVENT , 53849675 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.1 .
2023-11-23T22:02:42+00:00,Successfully sent, RECURRING_PAYMENT_FAILED_EVENT , 79609926 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.1 .
2023-11-23T22:02:42+00:00,Successfully sent, RECURRING_PAYMENT_FAILED_EVENT , 54035905 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.1 .
2023-11-23T22:02:42+00:00,Successfully sent, RECURRING_PAYMENT_FAILED_EVENT , 56443233 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.1 .
2023-11-23T22:02:41+00:00,Successfully sent, RECURRING_PAYMENT_FAILED_EVENT , 35984388 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.1 .
2023-11-23T22:02:41+00:00,Successfully sent, RECURRING_PAYMENT_FAILED_EVENT , 41747353 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.1 .
2023-11-23T22:01:40+00:00,Successfully sent, DIRECT_DEBIT_MANDATE_CANCELLED_EVENT , P0001521464 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.1 .
2023-11-23T22:01:40+00:00,Successfully sent, DIRECT_DEBIT_MANDATE_CANCELLED_EVENT , P0001862021 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.1 .
2023-11-23T22:01:30+00:00,Successfully sent, DIRECT_DEBIT_MANDATE_CANCELLED_EVENT , 91588041 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.1 .
2023-11-23T22:01:26+00:00,Successfully sent, DIRECT_DEBIT_MANDATE_CANCELLED_EVENT , 87424598 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.1 .
2023-11-23T22:01:24+00:00,Successfully sent, DIRECT_DEBIT_MANDATE_CANCELLED_EVENT , 93643027 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.1 .
2023-11-23T22:01:10+00:00,Successfully sent, DIRECT_DEBIT_MANDATE_CANCELLED_EVENT , 86150963 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.1 .
2023-11-23T22:01:10+00:00,Successfully sent, DIRECT_DEBIT_MANDATE_CANCELLED_EVENT , 74088520 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.1 .
2023-11-23T22:01:10+00:00,Successfully sent, DIRECT_DEBIT_MANDATE_CANCELLED_EVENT , 65359730 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.1 .
2023-11-23T22:01:03+00:00,Successfully sent, DIRECT_DEBIT_MANDATE_CANCELLED_EVENT , 86232039 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.1 .
2023-11-23T22:01:02+00:00,Successfully sent, DIRECT_DEBIT_MANDATE_CANCELLED_EVENT , 94425413 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.1 .
2023-11-23T22:01:02+00:00,Successfully sent, DIRECT_DEBIT_MANDATE_CANCELLED_EVENT , 81115124 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.1 .
2023-11-23T22:01:02+00:00,Successfully sent, DIRECT_DEBIT_MANDATE_CANCELLED_EVENT , 78917374 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.1 .
2023-11-23T22:01:01+00:00,Successfully sent, DIRECT_DEBIT_MANDATE_CANCELLED_EVENT , 89227251 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.1 .
2023-11-23T22:01:00+00:00,Successfully sent, DIRECT_DEBIT_MANDATE_CANCELLED_EVENT , 69374540 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.1 .
2023-11-23T22:01:00+00:00,Successfully sent, DIRECT_DEBIT_MANDATE_CANCELLED_EVENT , 51094729 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.1 .
2023-11-23T22:00:59+00:00,Successfully sent, DIRECT_DEBIT_MANDATE_CANCELLED_EVENT , 40774090 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.1 .
2023-11-23T22:00:41+00:00,Successfully sent, DIRECT_DEBIT_MANDATE_CANCELLED_EVENT , P0001609724 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.1 .
2023-11-23T22:00:41+00:00,Successfully sent, DIRECT_DEBIT_MANDATE_CANCELLED_EVENT , P0001778595 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.1 .
2023-11-23T22:00:41+00:00,Successfully sent, DIRECT_DEBIT_MANDATE_CANCELLED_EVENT , P0001610208 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.1 .
2023-11-23T22:00:40+00:00,Successfully sent, DIRECT_DEBIT_MANDATE_CANCELLED_EVENT , P0000833659 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.1 .
2023-11-23T22:00:40+00:00,Successfully sent, DIRECT_DEBIT_MANDATE_CANCELLED_EVENT , 40046889 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.1 .
2023-11-23T22:00:40+00:00,Successfully sent, DIRECT_DEBIT_MANDATE_CANCELLED_EVENT , P0000813656 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.1 .
2023-11-23T22:00:39+00:00,Successfully sent, DIRECT_DEBIT_MANDATE_CANCELLED_EVENT , P0000948630 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.1 .
2023-11-23T22:00:39+00:00,Successfully sent, DIRECT_DEBIT_MANDATE_CANCELLED_EVENT , P0001728825 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.1 .
2023-11-23T22:00:38+00:00,Successfully sent, DIRECT_DEBIT_MANDATE_CANCELLED_EVENT , P0001545777 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.1 .
2023-11-23T22:00:38+00:00,Successfully sent, DIRECT_DEBIT_MANDATE_CANCELLED_EVENT , P0000799984 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.1 .
2023-11-23T22:00:37+00:00,Successfully sent, DIRECT_DEBIT_MANDATE_CANCELLED_EVENT , P0001088875 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.1 .
2023-11-23T22:00:37+00:00,Successfully sent, DIRECT_DEBIT_MANDATE_CANCELLED_EVENT , P0001518095 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.1 .
2023-11-23T22:00:37+00:00,Successfully sent, DIRECT_DEBIT_MANDATE_CANCELLED_EVENT , P0001478380 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.1 .
2023-11-23T22:00:37+00:00,Successfully sent, DIRECT_DEBIT_MANDATE_CANCELLED_EVENT , P0001587064 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.1 .
2023-11-23T22:00:36+00:00,Successfully sent, DIRECT_DEBIT_MANDATE_CANCELLED_EVENT , P0001385894 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.1 .
2023-11-23T22:00:36+00:00,Successfully sent, DIRECT_DEBIT_MANDATE_CANCELLED_EVENT , P0001491563 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.1 .
2023-11-23T22:00:36+00:00,Successfully sent, DIRECT_DEBIT_MANDATE_CANCELLED_EVENT , P0000904214 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.1 .
2023-11-23T22:00:35+00:00,Successfully sent, DIRECT_DEBIT_MANDATE_CANCELLED_EVENT , P0000904785 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.1 .
2023-11-23T22:00:35+00:00,Successfully sent, DIRECT_DEBIT_MANDATE_CANCELLED_EVENT , P0000977351 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.1 .
2023-11-23T22:00:35+00:00,Successfully sent, DIRECT_DEBIT_MANDATE_CANCELLED_EVENT , P0001468842 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.1 .
2023-11-23T22:00:34+00:00,Successfully sent, DIRECT_DEBIT_MANDATE_CANCELLED_EVENT , P0001171170 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.1 .
2023-11-23T22:00:34+00:00,Successfully sent, DIRECT_DEBIT_MANDATE_CANCELLED_EVENT , P0000816437 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.1 .
2023-11-23T22:00:34+00:00,Successfully sent, DIRECT_DEBIT_MANDATE_CANCELLED_EVENT , P0000816700 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.1 .
2023-11-23T22:00:33+00:00,Successfully sent, DIRECT_DEBIT_MANDATE_CANCELLED_EVENT , P0000816437 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.1 .
2023-11-23T22:00:29+00:00,Successfully sent, DIRECT_DEBIT_MANDATE_CANCELLED_EVENT , P0000826021 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.1 .
2023-11-23T19:59:48+00:00,Successfully sent, DELINQUENCY_COVERED_EVENT , P0001115692 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.2 .
2023-11-23T19:46:57+00:00,Successfully sent, GENERIC_BILLING_DOC_EVENT , 87532089 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.2 .
2023-11-23T19:40:48+00:00,Successfully sent, GENERIC_BILLING_DOC_EVENT , 56679922 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.2 .
2023-11-23T19:37:44+00:00,Successfully sent, DELINQUENCY_COVERED_EVENT , P0001568884 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.2 .
2023-11-23T19:32:36+00:00,Successfully sent, GENERIC_BILLING_DOC_EVENT , 87532089 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.2 .
2023-11-23T19:30:06+00:00,Successfully sent, GENERIC_BILLING_DOC_EVENT , 87532089 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.2 .
2023-11-23T19:23:45+00:00,Successfully sent, DELINQUENCY_COVERED_EVENT , 46677543 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.2 .
2023-11-23T18:59:44+00:00,Successfully sent, CONFIRMATION_OF_PAYMENT_EXTENSION_EVENT , P0001536366 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.2 .
2023-11-23T18:56:45+00:00,Successfully sent, GENERIC_BILLING_DOC_EVENT , 91914093 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.2 .
2023-11-23T18:47:28+00:00,Successfully sent, DELINQUENCY_COVERED_EVENT , P0001551098 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.2 .
2023-11-23T18:43:59+00:00,Successfully sent, DELINQUENCY_COVERED_EVENT , 91183168 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.2 .
2023-11-23T18:33:42+00:00,Successfully sent, GENERIC_BILLING_DOC_EVENT , 93876774 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.2 .
2023-11-23T18:27:11+00:00,Successfully sent, DELINQUENCY_COVERED_EVENT , 90119784 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.2 .
2023-11-23T18:18:09+00:00,Successfully sent, DIRECT_DEBIT_MANDATE_CANCELLED_EVENT , P0001833076 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.1 .
2023-11-23T18:12:49+00:00,Successfully sent, DIRECT_DEBIT_MANDATE_CANCELLED_EVENT , P0001836286 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.1 .
2023-11-23T18:11:05+00:00,Successfully sent, GENERIC_BILLING_DOC_EVENT , P0001806810 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.2 .
2023-11-23T17:56:11+00:00,Successfully sent, GENERIC_BILLING_DOC_EVENT , 90073427 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.2 .
2023-11-23T17:53:07+00:00,Successfully sent, DIRECT_DEBIT_MANDATE_CANCELLED_EVENT , P0001812374 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.1 .
2023-11-23T17:50:02+00:00,Successfully sent, DIRECT_DEBIT_MANDATE_CANCELLED_EVENT , P0001821677 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.1 .
2023-11-23T17:09:46+00:00,Successfully sent, GENERIC_BILLING_DOC_EVENT , 87381707 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.2 .
2023-11-23T17:07:53+00:00,Successfully sent, DELINQUENCY_COVERED_EVENT , P0001134897 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.2 .
2023-11-23T16:58:41+00:00,Successfully sent, DELINQUENCY_COVERED_EVENT , P0001536850 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.2 .
2023-11-23T16:56:13+00:00,Successfully sent, GENERIC_BILLING_DOC_EVENT , P0001118680 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.2 .
2023-11-23T16:44:46+00:00,Successfully sent, GENERIC_BILLING_DOC_EVENT , P0001327839 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.2 .
2023-11-23T16:33:59+00:00,Successfully sent, GENERIC_BILLING_DOC_EVENT , P0001589312 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.2 .
2023-11-23T16:32:24+00:00,Successfully sent, DELINQUENCY_COVERED_EVENT , P0001589312 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.2 .
2023-11-23T16:32:23+00:00,Successfully sent, DELINQUENCY_COVERED_EVENT , P0001371654 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.2 .
2023-11-23T16:27:49+00:00,Successfully sent, DELINQUENCY_COVERED_EVENT , P0001298474 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.2 .
2023-11-23T16:27:48+00:00,Successfully sent, GENERIC_BILLING_DOC_EVENT , 94694698 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.2 .
2023-11-23T16:23:10+00:00,Successfully sent, DELINQUENCY_COVERED_EVENT , P0001465910 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.2 .
2023-11-23T16:14:13+00:00,Successfully sent, GENERIC_BILLING_DOC_EVENT , 93934382 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.2 .
2023-11-23T16:05:31+00:00,Successfully sent, GENERIC_BILLING_DOC_EVENT , 66007466 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.2 .
2023-11-23T16:01:47+00:00,Successfully sent, GENERIC_BILLING_DOC_EVENT , 93588495 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.2 .
2023-11-23T15:51:13+00:00,Successfully sent, GENERIC_BILLING_DOC_EVENT , 44605673 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.2 .
2023-11-23T15:47:37+00:00,Successfully sent, DELINQUENCY_COVERED_EVENT , 94263256 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.2 .
2023-11-23T15:47:37+00:00,Successfully sent, DELINQUENCY_COVERED_EVENT , P0001640350 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.2 .
2023-11-23T15:30:01+00:00,Successfully sent, GENERIC_BILLING_DOC_EVENT , 94657315 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.2 .
2023-11-23T15:26:18+00:00,Successfully sent, DELINQUENCY_COVERED_EVENT , P0000963220 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.2 .
2023-11-23T15:25:06+00:00,Successfully sent, DELINQUENCY_COVERED_EVENT , P0001177458 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.2 .
2023-11-23T15:21:15+00:00,Successfully sent, GENERIC_BILLING_DOC_EVENT , 90860059 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.2 .
2023-11-23T15:08:41+00:00,Successfully sent, GENERIC_BILLING_DOC_EVENT , 79665235 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.2 .
2023-11-23T15:06:15+00:00,Successfully sent, UPDATED_REPRESENTED_PAYMENT_EVENT , 90810961 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.2 .
2023-11-23T15:05:07+00:00,Successfully sent, CONFIRMATION_OF_PAYMENT_EXTENSION_EVENT , 90810961 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.2 .
2023-11-23T14:59:36+00:00,Successfully sent, GENERIC_BILLING_DOC_EVENT , P0000848441 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.2 .
2023-11-23T14:51:04+00:00,Successfully sent, GENERIC_BILLING_DOC_EVENT , 92981523 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.2 .
2023-11-23T14:41:51+00:00,Successfully sent, GENERIC_BILLING_DOC_EVENT , P0001866471 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.2 .
2023-11-23T14:39:28+00:00,Successfully sent, DIRECT_DEBIT_MANDATE_CANCELLED_EVENT , P0001831030 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.1 .
2023-11-23T14:36:29+00:00,Successfully sent, GENERIC_BILLING_DOC_EVENT , 63507984 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.2 .
2023-11-23T14:33:16+00:00,Successfully sent, GENERIC_BILLING_DOC_EVENT , 55346941 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.2 .
2023-11-23T14:17:11+00:00,Successfully sent, GENERIC_BILLING_DOC_EVENT , 86937340 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.2 .
2023-11-23T14:15:53+00:00,Successfully sent, GENERIC_BILLING_DOC_EVENT , 84359958 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.2 .
2023-11-23T14:15:51+00:00,Successfully sent, GENERIC_BILLING_DOC_EVENT , 75934910 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.2 .
2023-11-23T14:12:32+00:00,Successfully sent, GENERIC_BILLING_DOC_EVENT , P0001081939 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.2 .
2023-11-23T14:08:09+00:00,Successfully sent, DIRECT_DEBIT_MANDATE_CANCELLED_EVENT , P0001814086 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.1 .
2023-11-23T14:05:27+00:00,Successfully sent, DELINQUENCY_COVERED_EVENT , P0001339541 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.2 .
2023-11-23T13:56:08+00:00,Successfully sent, GENERIC_BILLING_DOC_EVENT , 85996118 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.2 .
2023-11-23T13:54:40+00:00,Successfully sent, DIRECT_DEBIT_MANDATE_CANCELLED_EVENT , P0001808525 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.1 .
2023-11-23T13:53:51+00:00,Successfully sent, GENERIC_BILLING_DOC_EVENT , 82733248 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.2 .
2023-11-23T13:53:03+00:00,Successfully sent, DELINQUENCY_COVERED_EVENT , 44658106 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.2 .
2023-11-23T13:39:30+00:00,Successfully sent, DELINQUENCY_COVERED_EVENT , 93653011 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.2 .
2023-11-23T13:38:11+00:00,Successfully sent, DELINQUENCY_COVERED_EVENT , P0001053325 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.2 .
2023-11-23T13:35:01+00:00,Successfully sent, DELINQUENCY_COVERED_EVENT , P0001697733 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.2 .
2023-11-23T13:24:27+00:00,Successfully sent, GENERIC_BILLING_DOC_EVENT , 87501762 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.2 .
2023-11-23T13:20:10+00:00,Successfully sent, DELINQUENCY_COVERED_EVENT , 75451257 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.2 .
2023-11-23T13:18:22+00:00,Successfully sent, GENERIC_BILLING_DOC_EVENT , 81447320 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.2 .
2023-11-23T13:17:04+00:00,Successfully sent, DELINQUENCY_COVERED_EVENT , 43036396 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.2 .
2023-11-23T13:08:08+00:00,Successfully sent, GENERIC_BILLING_DOC_EVENT , 88942569 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.2 .
2023-11-23T12:53:34+00:00,Successfully sent, GENERIC_BILLING_DOC_EVENT , 91887502 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.2 .
2023-11-23T12:51:46+00:00,Successfully sent, GENERIC_BILLING_DOC_EVENT , 92999321 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.2 .
2023-11-23T12:45:43+00:00,Successfully sent, GENERIC_BILLING_DOC_EVENT , 49430013 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.2 .
2023-11-23T12:43:10+00:00,Successfully sent, DELINQUENCY_COVERED_EVENT , P0000921363 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.2 .
2023-11-23T12:40:40+00:00,Successfully sent, GENERIC_BILLING_DOC_EVENT , 49430013 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.2 .
2023-11-23T12:38:35+00:00,Successfully sent, GENERIC_BILLING_DOC_EVENT , 94076035 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.2 .
2023-11-23T12:27:29+00:00,Successfully sent, GENERIC_BILLING_DOC_EVENT , P0001774720 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.2 .
