Date, OperationType, DocumentType, PolicyNumber
2023-11-23T03:01:23+00:00,Received message ,RECURRING_PAYMENT_FAILED_EVENT, 32381967
2023-11-23T02:56:57+00:00,Received message ,RECURRING_PAYMENT_FAILED_EVENT, P0001064520
2023-11-23T02:54:42+00:00,Received message ,RECURRING_PAYMENT_FAILED_EVENT, P0001537517
2023-11-23T02:54:18+00:00,Received message ,RECURRING_PAYMENT_FAILED_EVENT, P0001257748
2023-11-23T02:53:45+00:00,Received message ,RECURRING_PAYMENT_FAILED_EVENT, P0001257621
2023-11-23T02:50:33+00:00,Received message ,RECURRING_PAYMENT_FAILED_EVENT, 94205767
2023-11-23T02:49:23+00:00,Received message ,RECURRING_PAYMENT_FAILED_EVENT, 79367351
2023-11-23T02:48:03+00:00,Received message ,RECURRING_PAYMENT_FAILED_EVENT, P0001589971
2023-11-23T02:47:54+00:00,Received message ,RECURRING_PAYMENT_FAILED_EVENT, P0001258916
2023-11-23T02:47:26+00:00,Received message ,RECURRING_PAYMENT_FAILED_EVENT, P0001266417
2023-11-23T02:43:46+00:00,Received message ,RECURRING_PAYMENT_FAILED_EVENT, P0001514474
2023-11-23T02:43:40+00:00,Received message ,RECURRING_PAYMENT_FAILED_EVENT, 92884163
2023-11-23T02:38:37+00:00,Received message ,RECURRING_PAYMENT_FAILED_EVENT, 93270525
2023-11-22T22:03:38+00:00,Received message ,RECURRING_PAYMENT_FAILED_EVENT, P0001711426
2023-11-22T22:03:36+00:00,Received message ,RECURRING_PAYMENT_FAILED_EVENT, P0001710454
2023-11-22T22:03:34+00:00,Received message ,RECURRING_PAYMENT_FAILED_EVENT, P0001698843
2023-11-22T22:03:32+00:00,Received message ,RECURRING_PAYMENT_FAILED_EVENT, P0001698007
2023-11-22T22:03:26+00:00,Received message ,RECURRING_PAYMENT_FAILED_EVENT, P0001711661
2023-11-22T22:03:25+00:00,Received message ,RECURRING_PAYMENT_FAILED_EVENT, P0001697849
2023-11-22T22:03:24+00:00,Received message ,RECURRING_PAYMENT_FAILED_EVENT, P0001539471
2023-11-22T22:03:24+00:00,Received message ,RECURRING_PAYMENT_FAILED_EVENT, P0001622087
2023-11-22T22:03:23+00:00,Received message ,RECURRING_PAYMENT_FAILED_EVENT, P0001711255
2023-11-22T22:03:23+00:00,Received message ,RECURRING_PAYMENT_FAILED_EVENT, P0001620544
2023-11-22T22:03:22+00:00,Received message ,RECURRING_PAYMENT_FAILED_EVENT, P0001702344
2023-11-22T22:03:22+00:00,Received message ,RECURRING_PAYMENT_FAILED_EVENT, P0001620603
2023-11-22T22:03:20+00:00,Received message ,RECURRING_PAYMENT_FAILED_EVENT, P0001467120
2023-11-22T22:03:20+00:00,Received message ,RECURRING_PAYMENT_FAILED_EVENT, P0001620538
2023-11-22T22:03:19+00:00,Received message ,RECURRING_PAYMENT_FAILED_EVENT, P0001619910
2023-11-22T22:03:18+00:00,Received message ,RECURRING_PAYMENT_FAILED_EVENT, P0001444870
2023-11-22T22:03:18+00:00,Received message ,RECURRING_PAYMENT_FAILED_EVENT, P0001709587
2023-11-22T22:03:18+00:00,Received message ,RECURRING_PAYMENT_FAILED_EVENT, P0001619957
2023-11-22T22:03:17+00:00,Received message ,RECURRING_PAYMENT_FAILED_EVENT, P0001541767
2023-11-22T22:03:17+00:00,Received message ,RECURRING_PAYMENT_FAILED_EVENT, P0001632948
2023-11-22T22:03:17+00:00,Received message ,RECURRING_PAYMENT_FAILED_EVENT, P0001705863
2023-11-22T22:03:16+00:00,Received message ,RECURRING_PAYMENT_FAILED_EVENT, P0001442492
2023-11-22T22:03:16+00:00,Received message ,RECURRING_PAYMENT_FAILED_EVENT, P0001603896
2023-11-22T22:03:15+00:00,Received message ,RECURRING_PAYMENT_FAILED_EVENT, P0001620708
2023-11-22T22:03:15+00:00,Received message ,RECURRING_PAYMENT_FAILED_EVENT, P0001542520
2023-11-22T22:03:15+00:00,Received message ,RECURRING_PAYMENT_FAILED_EVENT, P0001617656
2023-11-22T22:03:14+00:00,Received message ,RECURRING_PAYMENT_FAILED_EVENT, P0001150130
2023-11-22T22:03:14+00:00,Received message ,RECURRING_PAYMENT_FAILED_EVENT, P0001513448
2023-11-22T22:03:12+00:00,Received message ,RECURRING_PAYMENT_FAILED_EVENT, P0001531591
2023-11-22T22:03:12+00:00,Received message ,RECURRING_PAYMENT_FAILED_EVENT, P0001014692
2023-11-22T22:03:10+00:00,Received message ,RECURRING_PAYMENT_FAILED_EVENT, P0001469222
2023-11-22T22:03:10+00:00,Received message ,RECURRING_PAYMENT_FAILED_EVENT, P0001321624
2023-11-22T22:03:09+00:00,Received message ,RECURRING_PAYMENT_FAILED_EVENT, P0001465004
2023-11-22T22:03:09+00:00,Received message ,RECURRING_PAYMENT_FAILED_EVENT, P0001254841
2023-11-22T22:03:08+00:00,Received message ,RECURRING_PAYMENT_FAILED_EVENT, P0001615410
2023-11-22T22:03:08+00:00,Received message ,RECURRING_PAYMENT_FAILED_EVENT, P0001542302
2023-11-22T22:03:08+00:00,Received message ,RECURRING_PAYMENT_FAILED_EVENT, P0001335377
2023-11-22T22:03:06+00:00,Received message ,RECURRING_PAYMENT_FAILED_EVENT, P0001254466
2023-11-22T22:03:06+00:00,Received message ,RECURRING_PAYMENT_FAILED_EVENT, P0001541646
2023-11-22T22:03:06+00:00,Received message ,RECURRING_PAYMENT_FAILED_EVENT, P0001202671
2023-11-22T22:03:05+00:00,Received message ,RECURRING_PAYMENT_FAILED_EVENT, P0001574156
2023-11-22T22:03:04+00:00,Received message ,RECURRING_PAYMENT_FAILED_EVENT, P0001193213
2023-11-22T22:03:04+00:00,Received message ,RECURRING_PAYMENT_FAILED_EVENT, P0000909657
2023-11-22T22:03:04+00:00,Received message ,RECURRING_PAYMENT_FAILED_EVENT, P0001531926
2023-11-22T22:03:02+00:00,Received message ,RECURRING_PAYMENT_FAILED_EVENT, P0001186516
2023-11-22T22:03:02+00:00,Received message ,RECURRING_PAYMENT_FAILED_EVENT, P0001060839
2023-11-22T22:03:00+00:00,Received message ,RECURRING_PAYMENT_FAILED_EVENT, P0001059616
2023-11-22T22:02:58+00:00,Received message ,RECURRING_PAYMENT_FAILED_EVENT, P0000955542
2023-11-22T22:02:56+00:00,Received message ,RECURRING_PAYMENT_FAILED_EVENT, P0000970493
2023-11-22T22:02:55+00:00,Received message ,RECURRING_PAYMENT_FAILED_EVENT, 94594735
2023-11-22T22:02:55+00:00,Received message ,RECURRING_PAYMENT_FAILED_EVENT, 94169515
2023-11-22T22:02:54+00:00,Received message ,RECURRING_PAYMENT_FAILED_EVENT, 94594118
2023-11-22T22:02:54+00:00,Received message ,RECURRING_PAYMENT_FAILED_EVENT, P0001156331
2023-11-22T22:02:54+00:00,Received message ,RECURRING_PAYMENT_FAILED_EVENT, 93832711
2023-11-22T22:02:54+00:00,Received message ,RECURRING_PAYMENT_FAILED_EVENT, 94392958
2023-11-22T22:02:53+00:00,Received message ,RECURRING_PAYMENT_FAILED_EVENT, 94174935
2023-11-22T22:02:52+00:00,Received message ,RECURRING_PAYMENT_FAILED_EVENT, 94100426
2023-11-22T22:02:52+00:00,Received message ,RECURRING_PAYMENT_FAILED_EVENT, 94397509
2023-11-22T22:02:52+00:00,Received message ,RECURRING_PAYMENT_FAILED_EVENT, 94594513
2023-11-22T22:02:51+00:00,Received message ,RECURRING_PAYMENT_FAILED_EVENT, 93848183
2023-11-22T22:02:50+00:00,Received message ,RECURRING_PAYMENT_FAILED_EVENT, 94176971
2023-11-22T22:02:50+00:00,Received message ,RECURRING_PAYMENT_FAILED_EVENT, 93125242
2023-11-22T22:02:49+00:00,Received message ,RECURRING_PAYMENT_FAILED_EVENT, 94181527
2023-11-22T22:02:48+00:00,Received message ,RECURRING_PAYMENT_FAILED_EVENT, 94153334
2023-11-22T22:02:48+00:00,Received message ,RECURRING_PAYMENT_FAILED_EVENT, 94147157
2023-11-22T22:02:47+00:00,Received message ,RECURRING_PAYMENT_FAILED_EVENT, P0000890932
2023-11-22T22:02:44+00:00,Received message ,RECURRING_PAYMENT_FAILED_EVENT, 90269356
2023-11-22T22:02:43+00:00,Received message ,RECURRING_PAYMENT_FAILED_EVENT, 77303261
2023-11-22T22:02:43+00:00,Received message ,RECURRING_PAYMENT_FAILED_EVENT, 90564167
2023-11-22T22:02:42+00:00,Received message ,RECURRING_PAYMENT_FAILED_EVENT, 90262665
2023-11-22T22:02:42+00:00,Received message ,RECURRING_PAYMENT_FAILED_EVENT, 83547381
2023-11-22T22:02:42+00:00,Received message ,RECURRING_PAYMENT_FAILED_EVENT, 85279866
2023-11-22T22:02:42+00:00,Received message ,RECURRING_PAYMENT_FAILED_EVENT, 94275234
2023-11-22T22:02:41+00:00,Received message ,RECURRING_PAYMENT_FAILED_EVENT, 74762328
2023-11-22T22:02:37+00:00,Received message ,RECURRING_PAYMENT_FAILED_EVENT, P0001690085
2023-11-22T22:02:31+00:00,Received message ,RECURRING_PAYMENT_FAILED_EVENT, 92859174
2023-11-22T22:02:31+00:00,Received message ,RECURRING_PAYMENT_FAILED_EVENT, 94393242
2023-11-22T22:02:27+00:00,Received message ,RECURRING_PAYMENT_FAILED_EVENT, 94140706
2023-11-22T22:02:27+00:00,Received message ,RECURRING_PAYMENT_FAILED_EVENT, 90892105
2023-11-22T22:02:23+00:00,Received message ,RECURRING_PAYMENT_FAILED_EVENT, 89521270
2023-11-22T22:02:23+00:00,Received message ,RECURRING_PAYMENT_FAILED_EVENT, 93615576
2023-11-22T22:02:21+00:00,Received message ,RECURRING_PAYMENT_FAILED_EVENT, 86811889
2023-11-22T22:02:20+00:00,Received message ,RECURRING_PAYMENT_FAILED_EVENT, 76056649
2023-11-22T22:02:20+00:00,Received message ,RECURRING_PAYMENT_FAILED_EVENT, 94193447
2023-11-22T22:02:20+00:00,Received message ,RECURRING_PAYMENT_FAILED_EVENT, 89514981
2023-11-22T22:02:20+00:00,Received message ,RECURRING_PAYMENT_FAILED_EVENT, 84455277
2023-11-22T22:02:19+00:00,Received message ,RECURRING_PAYMENT_FAILED_EVENT, 94590325
2023-11-22T22:02:19+00:00,Received message ,RECURRING_PAYMENT_FAILED_EVENT, 85268097
2023-11-22T22:02:15+00:00,Received message ,RECURRING_PAYMENT_FAILED_EVENT, 81125697
2023-11-22T22:02:15+00:00,Received message ,RECURRING_PAYMENT_FAILED_EVENT, 78654135
2023-11-22T22:02:13+00:00,Received message ,RECURRING_PAYMENT_FAILED_EVENT, 90909285
2023-11-22T22:02:13+00:00,Received message ,RECURRING_PAYMENT_FAILED_EVENT, 57356285
2023-11-22T22:02:11+00:00,Received message ,RECURRING_PAYMENT_FAILED_EVENT, 65515780
2023-11-22T22:02:11+00:00,Received message ,RECURRING_PAYMENT_FAILED_EVENT, 57354242
2023-11-22T22:01:37+00:00,Received message ,DIRECT_DEBIT_MANDATE_CANCELLED_EVENT, P0000821669
2023-11-22T22:01:27+00:00,Received message ,DIRECT_DEBIT_MANDATE_CANCELLED_EVENT, 93528921
2023-11-22T22:01:26+00:00,Received message ,DIRECT_DEBIT_MANDATE_CANCELLED_EVENT, 93832711
2023-11-22T22:01:20+00:00,Received message ,DIRECT_DEBIT_MANDATE_CANCELLED_EVENT, 77303261
2023-11-22T22:01:08+00:00,Received message ,DIRECT_DEBIT_MANDATE_CANCELLED_EVENT, 93439534
2023-11-22T22:01:06+00:00,Received message ,DIRECT_DEBIT_MANDATE_CANCELLED_EVENT, 91595205
2023-11-22T22:01:04+00:00,Received message ,DIRECT_DEBIT_MANDATE_CANCELLED_EVENT, 79815191
2023-11-22T22:01:00+00:00,Received message ,DIRECT_DEBIT_MANDATE_CANCELLED_EVENT, 94356160
2023-11-22T22:00:58+00:00,Received message ,DIRECT_DEBIT_MANDATE_CANCELLED_EVENT, 93261057
2023-11-22T22:00:56+00:00,Received message ,DIRECT_DEBIT_MANDATE_CANCELLED_EVENT, 86181240
2023-11-22T22:00:56+00:00,Received message ,DIRECT_DEBIT_MANDATE_CANCELLED_EVENT, 81997474
2023-11-22T22:00:56+00:00,Received message ,DIRECT_DEBIT_MANDATE_CANCELLED_EVENT, 89798618
2023-11-22T22:00:54+00:00,Received message ,DIRECT_DEBIT_MANDATE_CANCELLED_EVENT, 79244073
2023-11-22T22:00:54+00:00,Received message ,DIRECT_DEBIT_MANDATE_CANCELLED_EVENT, 79574347
2023-11-22T22:00:54+00:00,Received message ,DIRECT_DEBIT_MANDATE_CANCELLED_EVENT, 65059202
2023-11-22T22:00:52+00:00,Received message ,DIRECT_DEBIT_MANDATE_CANCELLED_EVENT, 78560709
2023-11-22T22:00:48+00:00,Received message ,DIRECT_DEBIT_MANDATE_CANCELLED_EVENT, P0001709587
2023-11-22T22:00:44+00:00,Received message ,DIRECT_DEBIT_MANDATE_CANCELLED_EVENT, P0001572176
2023-11-22T22:00:42+00:00,Received message ,DIRECT_DEBIT_MANDATE_CANCELLED_EVENT, P0001417676
2023-11-22T22:00:42+00:00,Received message ,DIRECT_DEBIT_MANDATE_CANCELLED_EVENT, P0001566126
2023-11-22T22:00:40+00:00,Received message ,DIRECT_DEBIT_MANDATE_CANCELLED_EVENT, P0000947017
2023-11-22T22:00:38+00:00,Received message ,DIRECT_DEBIT_MANDATE_CANCELLED_EVENT, P0000822561
2023-11-22T22:00:38+00:00,Received message ,DIRECT_DEBIT_MANDATE_CANCELLED_EVENT, P0000831574
2023-11-22T22:00:38+00:00,Received message ,DIRECT_DEBIT_MANDATE_CANCELLED_EVENT, P0001144204
2023-11-22T22:00:34+00:00,Received message ,DIRECT_DEBIT_MANDATE_CANCELLED_EVENT, P0001650370
2023-11-22T22:00:34+00:00,Received message ,DIRECT_DEBIT_MANDATE_CANCELLED_EVENT, P0001481742
2023-11-22T22:00:32+00:00,Received message ,DIRECT_DEBIT_MANDATE_CANCELLED_EVENT, P0000804819
2023-11-22T22:00:32+00:00,Received message ,DIRECT_DEBIT_MANDATE_CANCELLED_EVENT, P0000955542
2023-11-22T22:00:29+00:00,Received message ,DIRECT_DEBIT_MANDATE_CANCELLED_EVENT, P0000918475
2023-11-22T22:00:27+00:00,Received message ,DIRECT_DEBIT_MANDATE_CANCELLED_EVENT, P0000812600
2023-11-22T20:05:14+00:00,Received message ,GENERIC_BILLING_DOC_EVENT, 87226142
2023-11-22T19:55:46+00:00,Received message ,GENERIC_BILLING_DOC_EVENT, 88560053
2023-11-22T19:52:12+00:00,Received message ,GENERIC_BILLING_DOC_EVENT, 93173024
2023-11-22T19:49:22+00:00,Received message ,DELINQUENCY_COVERED_EVENT, 94570167
2023-11-22T19:13:32+00:00,Received message ,DELINQUENCY_COVERED_EVENT, P0001646381
2023-11-22T19:10:41+00:00,Received message ,DELINQUENCY_COVERED_EVENT, P0001171829
2023-11-22T18:20:05+00:00,Received message ,GENERIC_BILLING_DOC_EVENT, 84849642
2023-11-22T18:18:12+00:00,Received message ,GENERIC_BILLING_DOC_EVENT, 85089032
2023-11-22T18:14:14+00:00,Received message ,GENERIC_BILLING_DOC_EVENT, 40905032
2023-11-22T18:12:47+00:00,Received message ,GENERIC_BILLING_DOC_EVENT, 88890395
2023-11-22T18:09:36+00:00,Received message ,DELINQUENCY_COVERED_EVENT, 90751581
2023-11-22T18:07:14+00:00,Received message ,GENERIC_BILLING_DOC_EVENT, 65928990
2023-11-22T18:00:18+00:00,Received message ,DIRECT_DEBIT_MANDATE_CANCELLED_EVENT, 56647613
2023-11-22T17:59:33+00:00,Received message ,DELINQUENCY_COVERED_EVENT, P0001305524
2023-11-22T17:57:56+00:00,Received message ,GENERIC_BILLING_DOC_EVENT, 92217593
2023-11-22T17:56:16+00:00,Received message ,GENERIC_BILLING_DOC_EVENT, P0001005205
2023-11-22T17:44:38+00:00,Received message ,GENERIC_BILLING_DOC_EVENT, 88489950
2023-11-22T17:41:07+00:00,Received message ,DELINQUENCY_COVERED_EVENT, P0001347049
2023-11-22T17:37:50+00:00,Received message ,DIRECT_DEBIT_MANDATE_CANCELLED_EVENT, P0001501000
2023-11-22T17:36:33+00:00,Received message ,DELINQUENCY_COVERED_EVENT, P0001308827
2023-11-22T17:34:29+00:00,Received message ,DELINQUENCY_COVERED_EVENT, P0001501000
2023-11-22T17:26:04+00:00,Received message ,GENERIC_BILLING_DOC_EVENT, 85331947
2023-11-22T17:22:37+00:00,Received message ,DELINQUENCY_COVERED_EVENT, P0000905861
2023-11-22T16:56:22+00:00,Received message ,GENERIC_BILLING_DOC_EVENT, 32479226
2023-11-22T16:56:22+00:00,Received message ,GENERIC_BILLING_DOC_EVENT, 87314678
2023-11-22T16:52:50+00:00,Received message ,DELINQUENCY_COVERED_EVENT, P0000997802
2023-11-22T16:40:59+00:00,Received message ,GENERIC_BILLING_DOC_EVENT, 85494516
2023-11-22T16:40:59+00:00,Received message ,DELINQUENCY_COVERED_EVENT, 94275939
2023-11-22T16:40:58+00:00,Received message ,DELINQUENCY_COVERED_EVENT, 85494516
2023-11-22T16:40:54+00:00,Received message ,DELINQUENCY_COVERED_EVENT, 94090341
2023-11-22T16:28:04+00:00,Received message ,GENERIC_BILLING_DOC_EVENT, 63293651
2023-11-22T16:28:02+00:00,Received message ,GENERIC_BILLING_DOC_EVENT, 90467897
2023-11-22T16:17:13+00:00,Received message ,GENERIC_BILLING_DOC_EVENT, 86642106
2023-11-22T16:09:24+00:00,Received message ,CONFIRMATION_OF_PAYMENT_EXTENSION_EVENT, P0001280675
2023-11-22T16:08:14+00:00,Received message ,GENERIC_BILLING_DOC_EVENT, 94449088
2023-11-22T16:05:48+00:00,Received message ,GENERIC_BILLING_DOC_EVENT, P0001546277
2023-11-22T16:05:44+00:00,Received message ,GENERIC_BILLING_DOC_EVENT, 74937117
2023-11-22T16:05:44+00:00,Received message ,DELINQUENCY_COVERED_EVENT, 74937117
2023-11-22T15:59:52+00:00,Received message ,GENERIC_BILLING_DOC_EVENT, 53131723
2023-11-22T15:59:13+00:00,Received message ,GENERIC_BILLING_DOC_EVENT, 35342089
2023-11-22T15:59:09+00:00,Received message ,GENERIC_BILLING_DOC_EVENT, 81471340
2023-11-22T15:58:12+00:00,Received message ,GENERIC_BILLING_DOC_EVENT, 36617767
2023-11-22T15:55:44+00:00,Received message ,DELINQUENCY_COVERED_EVENT, P0001249009
2023-11-22T15:55:03+00:00,Received message ,GENERIC_BILLING_DOC_EVENT, 81471340
2023-11-22T15:50:37+00:00,Received message ,GENERIC_BILLING_DOC_EVENT, 85311068
2023-11-22T15:50:37+00:00,Received message ,DELINQUENCY_COVERED_EVENT, 94393343
2023-11-22T15:47:48+00:00,Received message ,DIRECT_DEBIT_MANDATE_CANCELLED_EVENT, P0001349232
2023-11-22T15:37:09+00:00,Received message ,GENERIC_BILLING_DOC_EVENT, 91248650
2023-11-22T15:32:48+00:00,Received message ,DELINQUENCY_COVERED_EVENT, P0000862880
2023-11-22T15:31:14+00:00,Received message ,GENERIC_BILLING_DOC_EVENT, 93707609
2023-11-22T15:31:06+00:00,Received message ,GENERIC_BILLING_DOC_EVENT, 89745855
2023-11-22T15:26:26+00:00,Received message ,GENERIC_BILLING_DOC_EVENT, 46363920
2023-11-22T15:18:12+00:00,Received message ,GENERIC_BILLING_DOC_EVENT, P0000795630
2023-11-22T15:17:55+00:00,Received message ,GENERIC_BILLING_DOC_EVENT, P0000795630
2023-11-22T15:06:07+00:00,Received message ,GENERIC_BILLING_DOC_EVENT, 92856446
2023-11-22T14:59:44+00:00,Received message ,GENERIC_BILLING_DOC_EVENT, 42226881
2023-11-22T14:59:42+00:00,Received message ,DELINQUENCY_COVERED_EVENT, 90585915
2023-11-22T14:58:35+00:00,Received message ,GENERIC_BILLING_DOC_EVENT, 63400911
2023-11-22T14:54:52+00:00,Received message ,GENERIC_BILLING_DOC_EVENT, 42226881
2023-11-22T14:50:13+00:00,Received message ,GENERIC_BILLING_DOC_EVENT, 94326468
2023-11-22T14:50:12+00:00,Received message ,DELINQUENCY_COVERED_EVENT, P0001589000
2023-11-22T14:45:37+00:00,Received message ,GENERIC_BILLING_DOC_EVENT, 90219102
2023-11-22T14:34:31+00:00,Received message ,GENERIC_BILLING_DOC_EVENT, 56958748
2023-11-22T14:33:28+00:00,Received message ,DELINQUENCY_COVERED_EVENT, P0001118859
2023-11-22T14:32:45+00:00,Received message ,DELINQUENCY_COVERED_EVENT, 94437001
2023-11-22T14:28:29+00:00,Received message ,GENERIC_BILLING_DOC_EVENT, P0001118859
2023-11-22T14:25:36+00:00,Received message ,GENERIC_BILLING_DOC_EVENT, 37319982
2023-11-22T14:24:55+00:00,Received message ,GENERIC_BILLING_DOC_EVENT, 85146813
2023-11-22T14:24:49+00:00,Received message ,GENERIC_BILLING_DOC_EVENT, 76333827
2023-11-22T14:24:49+00:00,Received message ,DELINQUENCY_COVERED_EVENT, 76333827
2023-11-22T14:21:35+00:00,Received message ,GENERIC_BILLING_DOC_EVENT, 84855290
2023-11-22T14:18:24+00:00,Received message ,GENERIC_BILLING_DOC_EVENT, 42419134
2023-11-22T14:16:07+00:00,Received message ,GENERIC_BILLING_DOC_EVENT, 85381934
2023-11-22T14:15:51+00:00,Received message ,GENERIC_BILLING_DOC_EVENT, 91855384
2023-11-22T14:11:34+00:00,Received message ,GENERIC_BILLING_DOC_EVENT, 91375654
2023-11-22T14:10:55+00:00,Received message ,GENERIC_BILLING_DOC_EVENT, 93262541
2023-11-22T14:07:47+00:00,Received message ,GENERIC_BILLING_DOC_EVENT, 78386294
2023-11-22T14:07:45+00:00,Received message ,GENERIC_BILLING_DOC_EVENT, 85443350
2023-11-22T14:06:23+00:00,Received message ,GENERIC_BILLING_DOC_EVENT, 42419134
2023-11-22T14:05:15+00:00,Received message ,GENERIC_BILLING_DOC_EVENT, 86734447
2023-11-22T14:04:28+00:00,Received message ,GENERIC_BILLING_DOC_EVENT, 85443350
2023-11-22T14:02:44+00:00,Received message ,GENERIC_BILLING_DOC_EVENT, 85443350
2023-11-24T17:28:54+00:00,Received message ,DELINQUENCY_COVERED_EVENT, 85761962
2023-11-24T17:12:50+00:00,Received message ,GENERIC_BILLING_DOC_EVENT, 94829159
2023-11-24T17:07:58+00:00,Received message ,GENERIC_BILLING_DOC_EVENT, 85442896
2023-11-24T17:04:04+00:00,Received message ,GENERIC_BILLING_DOC_EVENT, 85996011
2023-11-24T17:00:13+00:00,Received message ,GENERIC_BILLING_DOC_EVENT, 41309181
2023-11-24T16:55:01+00:00,Received message ,GENERIC_BILLING_DOC_EVENT, 93696076
2023-11-24T16:53:24+00:00,Received message ,GENERIC_BILLING_DOC_EVENT, 41309181
2023-11-24T16:53:06+00:00,Received message ,GENERIC_BILLING_DOC_EVENT, 41309181
2023-11-24T16:50:27+00:00,Received message ,GENERIC_BILLING_DOC_EVENT, P0001848435
2023-11-24T16:50:23+00:00,Received message ,DELINQUENCY_COVERED_EVENT, 90759241
2023-11-24T16:43:25+00:00,Received message ,GENERIC_BILLING_DOC_EVENT, 85418165
2023-11-24T16:43:24+00:00,Received message ,DELINQUENCY_COVERED_EVENT, 85418165
2023-11-24T16:43:22+00:00,Received message ,GENERIC_BILLING_DOC_EVENT, 48474199
2023-11-24T16:29:43+00:00,Received message ,DELINQUENCY_COVERED_EVENT, 93942240
2023-11-24T16:29:39+00:00,Received message ,GENERIC_BILLING_DOC_EVENT, 57271654
2023-11-24T16:23:40+00:00,Received message ,DELINQUENCY_COVERED_EVENT, P0001005174
2023-11-24T16:10:15+00:00,Received message ,GENERIC_BILLING_DOC_EVENT, 93297197
2023-11-24T16:06:17+00:00,Received message ,DELINQUENCY_COVERED_EVENT, P0001543260
2023-11-24T16:02:02+00:00,Received message ,GENERIC_BILLING_DOC_EVENT, 84471960
2023-11-24T15:57:56+00:00,Received message ,GENERIC_BILLING_DOC_EVENT, 88334448
2023-11-24T15:53:53+00:00,Received message ,GENERIC_BILLING_DOC_EVENT, 46846335
2023-11-24T15:49:14+00:00,Received message ,DELINQUENCY_COVERED_EVENT, 94275439
2023-11-24T15:49:14+00:00,Received message ,DELINQUENCY_COVERED_EVENT, 94275439
2023-11-24T15:49:13+00:00,Received message ,DELINQUENCY_COVERED_EVENT, 94275439
2023-11-24T15:49:13+00:00,Received message ,GENERIC_BILLING_DOC_EVENT, 76085466
2023-11-24T15:34:51+00:00,Received message ,GENERIC_BILLING_DOC_EVENT, 81016219
2023-11-24T15:27:59+00:00,Received message ,DELINQUENCY_COVERED_EVENT, 89772509
2023-11-24T15:24:54+00:00,Received message ,GENERIC_BILLING_DOC_EVENT, 50811246
2023-11-24T15:24:54+00:00,Received message ,DELINQUENCY_COVERED_EVENT, P0000853089
2023-11-24T15:17:10+00:00,Received message ,DELINQUENCY_COVERED_EVENT, P0001158005
2023-11-24T15:12:24+00:00,Received message ,DELINQUENCY_COVERED_EVENT, P0001288640
2023-11-24T15:09:10+00:00,Received message ,GENERIC_BILLING_DOC_EVENT, 94529578
2023-11-24T15:08:48+00:00,Received message ,GENERIC_BILLING_DOC_EVENT, 94529578
2023-11-24T15:04:17+00:00,Received message ,GENERIC_BILLING_DOC_EVENT, 87169347
2023-11-24T14:59:14+00:00,Received message ,GENERIC_BILLING_DOC_EVENT, 78718687
2023-11-24T14:52:05+00:00,Received message ,GENERIC_BILLING_DOC_EVENT, 81440369
2023-11-24T14:43:12+00:00,Received message ,GENERIC_BILLING_DOC_EVENT, 93694151
2023-11-24T14:40:39+00:00,Received message ,DELINQUENCY_COVERED_EVENT, 86646979
2023-11-24T14:40:35+00:00,Received message ,DELINQUENCY_COVERED_EVENT, 94369086
2023-11-24T14:30:03+00:00,Received message ,GENERIC_BILLING_DOC_EVENT, 93694151
2023-11-24T14:28:54+00:00,Received message ,GENERIC_BILLING_DOC_EVENT, 82178246
2023-11-24T14:28:54+00:00,Received message ,GENERIC_BILLING_DOC_EVENT, 88663248
2023-11-24T14:25:35+00:00,Received message ,GENERIC_BILLING_DOC_EVENT, 53326483
2023-11-24T14:25:35+00:00,Received message ,GENERIC_BILLING_DOC_EVENT, 79800497
2023-11-24T14:23:06+00:00,Received message ,GENERIC_BILLING_DOC_EVENT, 88663248
2023-11-24T14:22:00+00:00,Received message ,GENERIC_BILLING_DOC_EVENT, P0001597672
2023-11-24T14:18:50+00:00,Received message ,DELINQUENCY_COVERED_EVENT, 78984829
2023-11-24T14:15:28+00:00,Received message ,GENERIC_BILLING_DOC_EVENT, 86134509
2023-11-24T14:10:14+00:00,Received message ,DELINQUENCY_COVERED_EVENT, P0001405264
2023-11-24T14:10:12+00:00,Received message ,GENERIC_BILLING_DOC_EVENT, 88112635
2023-11-24T14:05:59+00:00,Received message ,GENERIC_BILLING_DOC_EVENT, 94315571
2023-11-24T14:05:59+00:00,Received message ,DELINQUENCY_COVERED_EVENT, 89369455
2023-11-24T14:05:57+00:00,Received message ,GENERIC_BILLING_DOC_EVENT, 90873744
2023-11-24T14:05:57+00:00,Received message ,GENERIC_BILLING_DOC_EVENT, P0001207285
2023-11-24T13:53:42+00:00,Received message ,DELINQUENCY_COVERED_EVENT, P0001025885
2023-11-24T13:50:24+00:00,Received message ,GENERIC_BILLING_DOC_EVENT, 85558804
2023-11-24T13:46:17+00:00,Received message ,GENERIC_BILLING_DOC_EVENT, 87212316
2023-11-24T13:39:58+00:00,Received message ,DELINQUENCY_COVERED_EVENT, P0001333288
2023-11-24T13:38:53+00:00,Received message ,DIRECT_DEBIT_MANDATE_CANCELLED_EVENT, 46677543
2023-11-24T13:36:52+00:00,Received message ,GENERIC_BILLING_DOC_EVENT, 84121595
2023-11-24T13:36:50+00:00,Received message ,DELINQUENCY_COVERED_EVENT, 94535651
2023-11-24T13:31:13+00:00,Received message ,DELINQUENCY_COVERED_EVENT, 93974813
